number,account,priority,sys_created_on,state,short_description,description,sys_updated_on,assignment_group,assigned_to,product,resolved_at,sys_mod_count,u_problem,SLA_task,SLA_Business_Time_seconds,SLA_Duration_seconds,SLA_Business_Time,SLA_Duration,trend,trend_auto
CS1746976,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,4 - Low,06/03/2026 12:23:32,Closed,Special Case alert audit ,"Hi, can we audit who added an alert to patient D0016685 please? The alert was 'high risk to violence to all, not to be seen alone'. Can we see who added it and when, and then when and who removed it?
Thanks, Laura",23/03/2026 15:21:27,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,09/03/2026 15:20:04,20,,CS1746976,23093.0,253493.0,"6 hrs, 24 mins","2 days, 22 hrs, 24 mins",Other,Audit / IG / access investigation
CS1747281,Barking Havering And Redbridge University Hospitals NHS Trust,4 - Low,08/03/2026 11:56:46,Closed,GP Import,Latest GP Import required,23/03/2026 08:09:27,Acute Care Symphony Support Level 1,,Symphony,09/03/2026 08:07:52,10,,CS1747281,0.0,72666.0,,"20 hrs, 11 mins",Other,
CS1747422,Northern Lincolnshire And Goole NHS Foundation Trust,4 - Low,09/03/2026 10:07:38,Closed,Triage enotes coming up at Discharge,"A user has reported that Triage enotes are coming up at Discharge if not completed.

However, when I have checked on DEP config I cannot find that Triage enotes are set as a pre requisite to Discharge.

I have checked on Test and the same is happening (on test RAT enotes are also coming up).

I am really hoping that someone at Optum can help me in sorting this out.",15/05/2026 11:13:28,Acute Care Symphony Support Level 2,Sheree Chadwick,Symphony,01/05/2026 11:12:35,58,,CS1747422,1095420.0,2175420.0,"12 days, 16 hrs, 17 mins","25 days, 4 hrs, 17 mins",Other,Clinical workflow / DEP / clinic / BRM
CS1747791,Mid Yorkshire Teaching NHS Trust,4 - Low,09/03/2026 14:22:13,Closed,Symphony user information,"Hello

Are you able to provide information on when the following users last used Symphony please?

xAsiya.Jogiyat     	Asiya.Jogiyat@locala.org.uk
xgillian.clarke     	Gillian.clarke@locala.org.uk
xkrysia.zielinska   	Krysia.zielinska@locala.org.uk
xMikki.Dearden-Brigg	Mikki.dearden-briggs@locala.org.uk

Thank you",10/03/2026 14:54:41,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,10/03/2026 14:33:29,14,,CS1747791,29476.0,87076.0,"8 hrs, 11 mins","1 days, 11 mins",Other,
CS1748800,Leeds Teaching Hospitals NHS Trust,4 - Low,11/03/2026 09:00:28,Closed,Add CFG_Locations field to replication,"Data is replicated to the datawarehouse from database [EMIS_SYM_LEEDS_LIVE] on server SYMSQLP01\SYMPHONYPROD
[CFG_Locations] doesn’t seem to to be in the local subscriptions/publisher that get replicated, this table needs adding please.",24/04/2026 11:35:27,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,10/04/2026 11:34:40,62,,CS1748800,681486.0,1500434.0,"7 days, 21 hrs, 18 mins","17 days, 8 hrs, 47 mins",Notifications & Communications / Subscription,
CS1750415,Health Service Executive,4 - Low,13/03/2026 11:42:09,Closed,Query,"Can a pain ruler be applied after every discriminator on the Manchester triage system, ED Nurse noted on last audit that pain ruler only appears for pain discriminators and otherwise defaults to a 0/10 for pain for everything else. This is part of our audit criteria for Manchester triage.",31/03/2026 15:13:28,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony - Manchester Triage v3,17/03/2026 15:11:35,10,,,,,,,Other,Audit / IG / access investigation
CS1750463,Kent Community Health NHS Foundation Trust,4 - Low,13/03/2026 12:32:56,Closed,Invalid Parameter: Build - On test DB,"Hello, I am getting an error message of 'invalid parameter: build' when I try to log into the KCH Symphony Test (v3.1) data base. Build 3.1.1.10.

I have attached a screen shot of the error message. No one in KCHFT is able to log in. 
I have contacted my local IT team and they have looked at the backend and there are no issues. Live is fine also. 
Please advise.",01/05/2026 10:52:00,Acute Care Symphony Support Level 2,Lee Booth,Symphony,28/04/2026 09:49:56,49,,CS1750463,1252986.0,2674986.0,"14 days, 12 hrs, 3 mins","30 days, 23 hrs, 3 mins",Other,DAD / HL7 / interface messaging
CS1750837,Gibraltar Health Authority (GHA),4 - Low,16/03/2026 09:12:18,Closed,Pop Up Screens/Stages not working,"Conditionality added to A+E NCHD e-Notes for a pop up screens/stages is not working.

Example  -  Test environment on e-Note field 'Discharge Safety Checks'.",03/04/2026 09:09:27,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,20/03/2026 09:07:27,27,,CS1750837,28414.0,86014.0,"7 hrs, 53 mins","23 hrs, 53 mins",Other,
CS1751856,Betsi Cadwaladr University Healthboard,4 - Low,17/03/2026 10:21:39,Closed,error message when building e-audit,"error message when building e-audit- opening table look-up field for the item on the dep (screenshot)  after build audit fails to launch...

DATETIME: 17-Mar-2026 09:58:28|| DESCRIPTION: Element not found|| SOURCE: Nodes|| COMPONENT: FWCommonControls|| ERRORNO: 35601|| PROCEDURE: LoadLookUpValues method|| CODEBLOCK:  Error at PopulateMVDefTreeView 4|| USFMESSAGE:  || APPLICATION: Symphony Version 2|| ATTENDANCENO: || PATIENTID: || PCNAME: 7A1A1SRDSED0002|| SERVERNAME: BCUED\BCUED_DB|| LOGGEDUSER: Ja104953|| SITE: BCU Live|| BUILDNO: 2.39.1.20|| OS:  Version 6.2 Build 9200 || DBTYPE: || DBVERSION: 2.39.1|| MDACVERSION: 10.0||",25/03/2026 13:34:55,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,25/03/2026 12:11:26,19,,CS1751856,75164.0,190364.0,"20 hrs, 52 mins","2 days, 4 hrs, 52 mins",Other,Audit / IG / access investigation
CS1752066,Northern Lincolnshire And Goole NHS Foundation Trust,4 - Low,17/03/2026 12:55:55,Closed,RAT Senior Decision maker,"A new DEP has been added to Live Symphony called RAT Senior Decision maker and the field of the same name has been set as a flagged column.

As suggested on call no CS1743884 can Optum now please run an update script to backdate the validity of the flag so that data shows correctly in the new flagged column.

Thanks",23/03/2026 09:21:18,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,17/03/2026 15:08:08,8,,CS1752066,7933.0,7933.0,"2 hrs, 12 mins","2 hrs, 12 mins",Other,Clinical workflow / DEP / clinic / BRM
CS1752565,Health Service Executive,4 - Low,18/03/2026 10:20:29,Closed,password reset,"Naas:
Please can yo u reset password for -: Tracey mcfarland -  Account name is healthirl\emistmcfarland",24/03/2026 14:30:48,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,18/03/2026 10:39:30,6,,CS1752565,1141.0,1141.0,19 mins,19 mins,Other,Login / access / permissions
CS1752832,North West Anglia NHS Foundation Trust,4 - Low,18/03/2026 13:25:14,Closed,Slowness,"The department are experiencing slowness within Symphony today.

The user I spoke with is booking in patients and is experiencing extreme slowness in all aspects of this, from pressing 'search' to selecting the patient, to going through the booking process and finalising the booking.",24/03/2026 09:21:03,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,24/03/2026 09:10:15,14,,CS1752832,17637.0,75237.0,"4 hrs, 53 mins","20 hrs, 53 mins",Other,DAD / HL7 / interface messaging
CS1755879,Isle Of Wight NHS Trust,4 - Low,23/03/2026 11:13:49,Closed,Audit on test patient,"Hello.
I need an audit run on patient id IW464208. An attendance has been deleted and we need to know who added the information on as discharge information has been sent to a live GP.
Thanks",23/03/2026 14:00:16,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,23/03/2026 14:00:14,12,,CS1755879,9985.0,9985.0,"2 hrs, 46 mins","2 hrs, 46 mins",Other,Audit / IG / access investigation
CS1756102,Betsi Cadwaladr University Healthboard,4 - Low,23/03/2026 12:18:22,Closed,undelete YBB-26-000864-1,"not sure if this is possible but can YBB-26-000864-1 be undeleted?  intent was to delete MIU appointment YBB-26-000864-2.... (pt booked for this appointment in MIU bin YBB, but patient turned up in LLGH MIU 45 miles away at the same time... intended to delete MIU clinic attendance but accidentally deleted MIU attendance of 21/03/2026 at 13:23...   worst case scenario will need to rebuild attendance from screenshots?",23/03/2026 14:51:00,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,23/03/2026 14:50:49,14,,CS1756102,8825.0,8825.0,"2 hrs, 27 mins","2 hrs, 27 mins",Other,DAD / HL7 / interface messaging
CS1756598,Gibraltar Health Authority (GHA),4 - Low,24/03/2026 09:12:34,Closed,Audit report on patient access not showing all access data,"the current audit report we have on patient access only shows user's that view patient details and not view any patient data such as selecting them on the tracking grid or opening e-view.
we require for internal auditing practices on patient access for GDPR purposes to see any data accessed within a patients clinical record and by whom.  Can this be looked into and improved?",23/04/2026 11:51:27,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,09/04/2026 11:50:56,27,,CS1756598,51258.0,108858.0,"14 hrs, 14 mins","1 days, 6 hrs, 14 mins",Other,Audit / IG / access investigation
CS1756737,Isle Of Wight NHS Trust,4 - Low,24/03/2026 10:21:12,Closed,DAD restart,"Hello. Due to the clocks going forward over the weekend - Sunday 1am.  The DAD restart will need to happen. I have emailed the reception staff to remind them and to call and ask for the restart. 
Is this something that can be done automatically? Opposed to asking staff to call in?",10/04/2026 16:31:27,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony - DAD,27/03/2026 16:30:46,12,,,,,,,Notifications & Communications / Email,
CS1757047,Isle Of Wight NHS Trust,4 - Low,24/03/2026 13:40:25,Closed,Breakdown of Manchester Triage,"Good afternoon,
I've been looking through the knowledge part of Optum's support page but I'm unable to find what I'm looking for.

Consultants within the department have for a deconstruction of the Manchester Triage Tool, is this something you'd be able to send over please? 

Ideally we'd have a list of all options within the tool, with the follow-on choices and then the acuity score.

Bw
Ethan",31/03/2026 13:23:21,Acute Care Symphony Support Level 1,Gareth Evans,Symphony - Manchester Triage v3,31/03/2026 13:14:56,14,,,,,,,Other,Clinical workflow / DEP / clinic / BRM
CS1757100,Health Service Executive,4 - Low,24/03/2026 14:21:43,Closed,Server quarterly patching scheduled for Thurs 26th March at 9am.,"WE have our Q1 patching schedule taking place of servers on thursday 26th MArch. Last year each quater we had one of your staff confirm after all performing as expected and services running (previous ref is CS1604015)

Could someone check please at 9am when all back that from your end all is ok. We will check symphony and symphony reports also.

plan is as follows:

PNDCSYMNAADBS04 - Downtime to symphony system - 26/03/26 - 08.00am to 9.00am (reboot) - supressed reboot
PNDCSYMNAADBS01 - Downtime to symphony system - 26/03/26  - 08.00am to 9.00am (reboot) - supressed reboot
PNDCSYMNAADS05    - No impact to symphony system just reports - 25/03/26  - 11.00pm to 6.00am - automatic reboot & maintenance window
PNDCSYMNAADBS02 - No impact to symphony system just reports - 25/03/26  - 11.00pm to 6.00am - automatic reboot & maintenance window",09/04/2026 12:57:28,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,26/03/2026 12:55:28,24,,CS1757100,6891.0,6891.0,"1 hrs, 54 mins","1 hrs, 54 mins",Other,Reporting / SSRS / dashboards
CS1757307,Leeds Teaching Hospitals NHS Trust,4 - Low,25/03/2026 07:50:23,Closed,Remove Grey Team,Hi Can you please remove the grey team.,10/04/2026 09:21:28,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,27/03/2026 09:20:36,19,,CS1757307,59339.0,103116.0,"16 hrs, 28 mins","1 days, 4 hrs, 38 mins",Other,
CS1758641,Leeds Teaching Hospitals NHS Trust,4 - Low,26/03/2026 14:46:17,Closed,SSRS and Dashboards,"Hi Team

We are currently mapping out our internal processes for SSRS and Dashboard development request, I wanted to clarify a few points to ensure we have a clear and efficient approach moving forward.

Could you please confirm whether Optum has a formal request template for submitting new SSRS and Dashboard development requirements? This will help us standardise the information we provide and streamline the process.

Please can you share Optum's rate card for SSRS reporting requests and Dashboard requests, so we can plan appropriately for future requests?

Finally, we are looking to establish an internal triage process to ensure that only well?defined and fully scoped requests are submitted to Optum. Any guidance you can provide to support this would be appreciated.

Thanks in advance for your support.",10/04/2026 10:59:26,Acute Care Symphony Support Level 1,Gareth Evans,Symphony,27/03/2026 10:58:20,8,,CS1758641,29523.0,72723.0,"8 hrs, 12 mins","20 hrs, 12 mins",Reporting & Analytics / Reporting,
CS1759265,Betsi Cadwaladr University Healthboard,4 - Low,27/03/2026 13:07:30,Closed,if majax ,"not strictly an error,  more advice.... I'm looking at having a few DEPS available when a majax is declared (but not available without majax conditionality) I could have sworn there was an 'IF MAJAX' conditionality  field in  our DEPC but can't for the life of me find it...",14/04/2026 15:15:27,Acute Care Symphony Support Level 1,Konrad Siddons,Symphony,31/03/2026 15:14:25,15,,CS1759265,56794.0,341194.0,"15 hrs, 46 mins","3 days, 22 hrs, 46 mins",Other,Performance / outage / errors
CS1759333,North Cumbria Integrated Care NHS Foundation Trust,4 - Low,27/03/2026 14:35:17,Closed,Error when logging into DEP config,"Previous ticket - 
CS1643932

We are receiving error when logging into DEP Config this happened a while ago and I believe it as due to a duplicate.

Please can the duplicate be removed?

Is there a way we can resolve this ourselves on ourside?",30/03/2026 12:42:04,Acute Care Symphony Support Level 1,Sheree Chadwick,Symphony,30/03/2026 12:17:51,16,,,,,,,Other,Performance / outage / errors
CS1761301,Mid Yorkshire Teaching NHS Trust,4 - Low,01/04/2026 10:09:36,Closed,Remove DOD from Symphony,"Hello,

PMI-7255227 AS

The above patient had a date of death recorded on eCamis since 18/08/2025 as NCRS had Formal DOD of 26/01/2025. 

However, we have been notified that the Formal DOD has been removed from NCRS and the patient is alive. 

Could you please manually remove from Symphony please?",01/04/2026 15:33:26,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,01/04/2026 13:05:05,12,,CS1761301,10529.0,10529.0,"2 hrs, 55 mins","2 hrs, 55 mins",Other,DAD / HL7 / interface messaging
CS1761716,Mid Yorkshire Teaching NHS Trust,4 - Low,01/04/2026 15:07:44,Closed,Bed manager ,Are you still running the weekly or monthly script to remove attendances that don't come off once discharged? We have currently got 14 discharged patients that are still showing on Bed Manager tracking grid. Please can you look into this and remove as it wont allow us to. This is also making the tracking grid very slow and harder to locate to patients and add clinical information to.,21/04/2026 15:01:28,Acute Care Symphony Support Level 1,Shazad Ishaque,Symphony,07/04/2026 15:01:07,24,,CS1761716,42189.0,102284.0,"11 hrs, 43 mins","1 days, 4 hrs, 24 mins",Other,DAD / HL7 / interface messaging
